firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Sun BB"	GCST90241695	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Keratinocyte-associated transmembrane protein 2 levels (KCT2.6365.62.3)"	"keratinocyte-associated transmembrane protein 2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241695"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241696	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 2DL2 levels (KIR2DL2.7773.20.3)"	"killer cell immunoglobulin-like receptor 2DL2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241696"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241697	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 2DL4 levels (KIR2DL4.5095.7.3)"	"killer cell immunoglobulin-like receptor 2DL4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241697"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241698	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 2DL4 levels (KIR2DL4.9245.1.3)"	"killer cell immunoglobulin-like receptor 2DL4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241698"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241699	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 2DL5A levels (KIR2DL5A.8000.17.3)"	"killer cell immunoglobulin-like receptor 2DL5A measurement"	-	"3301 European"		13	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241699"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241700	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 2DL5A levels (KIR2DL5A.7799.3.3)"	"killer cell immunoglobulin-like receptor 2DL5A measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241700"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241701	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 2DS2 levels (KIR2DS2.10428.1.3)"	"killer cell immunoglobulin-like receptor 2DS2 measurement"	-	"3301 European"		6	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241701"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241702	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 3DL2 levels (KIR3DL2.5096.51.3)"	"killer cell immunoglobulin-like receptor 3DL2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241702"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241703	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 3DL3 levels (KIR3DL3.7944.1.3)"	"killer cell immunoglobulin-like receptor 3DL3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241703"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241704	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell immunoglobulin-like receptor 3DS1 levels (KIR3DS1.5097.14.3)"	"killer cell immunoglobulin-like receptor 3DS1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241704"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241705	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell lectin-like receptor subfamily F member 1 levels (KLRF1.5098.79.3)"	"killer cell lectin-like receptor subfamily F member 1 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241705"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241706	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Killer cell lectin-like receptor subfamily F member 1 levels (KLRF1.7756.37.3)"	"killer cell lectin-like receptor subfamily F member 1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241706"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241707	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kin of IRRE-like protein 2 levels (KIRREL2.7958.15.3)"	"kin of IRRE-like protein 2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241707"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241708	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kin of IRRE-like protein 2 levels (KIRREL2.9917.16.3)"	"kin of IRRE-like protein 2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241708"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241709	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kin of IRRE-like protein 3 levels (KIRREL3.4557.61.2)"	"kin of IRRE-like protein 3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241709"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241710	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kinesin-like protein KIF16B levels (KIF16B.11672.17.3)"	"kinesin-like protein KIF16B measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241710"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241711	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kinesin-like protein KIF1C levels (KIF1C.9899.28.3)"	"kinesin-like protein KIF1C measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241711"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241712	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kinesin-like protein KIF23 levels (KIF23.5228.25.2)"	"kinesin-like protein KIF23 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241712"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241713	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Kinetochore protein NDC80 homolog levels (NDC80.12730.3.3)"	"kinetochore protein NDC80 homolog measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241713"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243096	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 234 levels (TMEM234.8107.12.3)"	"transmembrane protein 234 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243096"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243097	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 237 levels (TMEM237.12856.14.3)"	"transmembrane protein 237 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243097"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243098	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 40 levels (TMEM40.12941.24.3)"	"transmembrane protein 40 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243098"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243099	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 41B levels (TMEM41B.10661.4.3)"	"transmembrane protein 41B measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243099"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243100	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 52 levels (TMEM52.11186.12.3)"	"transmembrane protein 52 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243100"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243101	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 59-like levels (TMEM59L.9959.60.3)"	"transmembrane protein 59-like measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243101"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243102	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 70, mitochondrial levels (TMEM70.8074.32.3)"	"transmembrane protein 70, mitochondrial measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243102"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243103	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 87B levels (TMEM87B.13485.20.3)"	"transmembrane protein 87B measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243103"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243104	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 8B levels (TMEM8B.12742.160.3)"	"transmembrane protein 8B measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243104"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243105	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein 9 levels (TMEM9.9249.17.3)"	"transmembrane protein 9 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243105"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243106	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein C16orf54 levels (C16orf54.12394.53.3)"	"transmembrane protein C16orf54 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243106"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243107	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Transmembrane protein PVRIG levels (PVRIG.6464.40.3)"	"transmembrane protein PVRIG measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243107"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243108	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Trefoil factor 1 levels (TFF1.9185.15.3)"	"trefoil factor 1 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243108"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243109	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Trefoil factor 2 levels (TFF2.9191.8.3)"	"trefoil factor 2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243109"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243110	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Trefoil factor 3 levels (TFF3.4721.54.2)"	"trefoil factor 3 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243110"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243111	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Trefoil factor 3 levels (TFF3.8323.163.3)"	"trefoil factor 3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243111"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243112	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Trem-like transcript 1 protein levels (TREML1.9329.28.3)"	"trem-like transcript 1 protein measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243112"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243113	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Trem-like transcript 2 protein levels (TREML2.5736.1.3)"	"trem-like transcript 2 protein measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243113"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243114	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Trem-like transcript 4 protein levels (TREML4.11139.4.3)"	"trem-like transcript 4 protein measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243114"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243115	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Triggering receptor expressed on myeloid cells 1 levels (TREM1.9266.1.3)"	"triggering receptor expressed on myeloid cells 1 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243115"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243116	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Triosephosphate isomerase levels (TPI1.4309.59.3)"	"triosephosphate isomerase measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243116"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243117	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"tRNA (guanine-N(7)-)-methyltransferase levels (METTL1.12514.16.3)"	"tRNA (guanine-N(7)-)-methyltransferase measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243117"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243118	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"tRNA pseudouridine synthase A, mitochondrial levels (PUS1.11201.19.3)"	"tRNA pseudouridine synthase A, mitochondrial measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243118"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243119	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tropomodulin-1 levels (TMOD1.12595.11.3)"	"tropomodulin-1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243119"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243120	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tropomyosin alpha-1 chain levels (TPM1.5033.27.1)"	"tropomyosin alpha-1 chain measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243120"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243171	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 1B levels (TNFRSF1B.8368.102.3)"	"tumor necrosis factor receptor superfamily member 1B measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243171"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243172	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 1B levels (TNFRSF1B.3152.57.1)"	"tumor necrosis factor receptor superfamily member 1B measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243172"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243173	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 21 levels (TNFRSF21.5404.53.3)"	"tumor necrosis factor receptor superfamily member 21 amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243173"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243174	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 21 levels (TNFRSF21.9259.35.3)"	"tumor necrosis factor receptor superfamily member 21 amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243174"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243175	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 27 levels (EDA2R.3083.71.1)"	"obsolete_tumor necrosis factor receptor superfamily member 27 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243175"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243176	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 3 levels (LTBR.2636.10.2)"	"tumor necrosis factor receptor superfamily member 3 amount"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243176"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243177	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 4 levels (TNFRSF4.3730.81.2)"	"tumor necrosis factor receptor superfamily member 4 amount"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243177"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90243178	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tumor necrosis factor receptor superfamily member 6 levels (FAS.9459.7.3)"	"tumor necrosis factor receptor superfamily member 6 measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90243001-GCST90244000/GCST90243178"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241597	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17 receptor A levels (IL17RA.2992.59.2)"	"interleukin-17 receptor A measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241597"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241598	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17 receptor B levels (IL17RB.5084.154.3)"	"interleukin-17 receptor B measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241598"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241599	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17 receptor C levels (IL17RC.5468.67.3)"	"interleukin-17 receptor c measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241599"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241600	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17 receptor D levels (IL17RD.3376.49.2)"	"interleukin-17 receptor D measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241600"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241601	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17A levels (IL17A.9170.24.3)"	"interleukin-17A measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241601"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241602	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17A levels (IL17A.13718.1.3)"	"interleukin-17A measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241602"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241603	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17A levels (IL17A.3498.53.2)"	"interleukin-17A measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241603"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241604	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17C levels (IL17C.9255.5.3)"	"interleukin-17C measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241604"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241605	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17D levels (IL17D.4136.40.2)"	"interleukin-17D measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241605"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241606	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-17F levels (IL17F.2775.54.2)"	"interleukin-17F measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241606"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241607	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-18 receptor 1 levels (IL18R1.3446.7.2)"	"interleukin-18 receptor 1 measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241607"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241608	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-18 receptor 1 levels (IL18R1.14079.14.3)"	"interleukin-18 receptor 1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241608"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241609	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-18-binding protein levels (IL18BP.3073.51.2)"	"interleukin-18-binding protein measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241609"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241610	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-19 levels (IL19.3035.80.2)"	"interleukin-19 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241610"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241611	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Interleukin-2 levels (IL2.3070.1.2)"	"interleukin-2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241611"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
